course type	course code	time	total	open	waitlist
in person	CLAS170	('Th', '11:00am', '11:50am')	19	1	0
in person	CLAS170	('Th', '12:30pm', '1:20pm')	19	2	0
in person	CLAS170	('Th', '12:30pm', '1:20pm')	19	1	0
in person	CLAS170	('F', '11:00am', '11:50am')	21	0	0
in person	CLAS170	('F', '1:00pm', '1:50pm')	21	4	0
in person	CLAS170	('Th', '11:00am', '11:50am')	21	7	0
in person	CLAS170	('Th', '9:30am', '10:20am')	22	12	0
in person	CLAS170	('TuTh', '4:30pm', '5:45pm')	22	7	0
in person	CLAS170	('TuTh', '6:00pm', '7:15pm')	22	0	0
in person	CLAS170	('MW', '4:30pm', '5:45pm')	22	1	0
in person	CLAS170	('TuTh', '7:30pm', '8:45pm')	22	5	0
in person	CLAS170	('W', '6:00pm', '7:15pm')	22	12	0
in person	CLAS275	('TuTh', '11:00am', '12:15pm')	67	0	0
in person	CLAS305	('TuTh', '2:00pm', '3:15pm')	35	10	0
in person	CLAS312	('MW', '2:00pm', '3:15pm')	35	14	0
in person	CMLT235	('TuTh', '9:30am', '10:45am')	30	26	0
in person	CMLT270	('TuTh', '2:00pm', '3:15pm')	30	0	0
in person	CMLT270	('MWF', '11:00am', '11:50am')	30	8	0
in person	CMLT275	('MW', '2:00pm', '3:15pm')	30	0	0
in person	CMLT275	('TuTh', '5:00pm', '6:15pm')	30	11	0
in person	CMLT277	('TuTh', '2:00pm', '3:15pm')	30	22	0
in person	CMLT280	('MWF', '1:00pm', '1:50pm')	30	0	7
in person	CMLT280	('TuTh', '11:00am', '12:15pm')	30	0	11
in person	CMLT398M	('F', '12:00pm', '12:50pm')	15	5	0
in person	CMLT679E	('W', '3:30pm', '6:00pm')	9	8	0
in person	CMLT679T	('Tu', '3:30pm', '6:00pm')	20	1	0
in person	CMSC101	('TuTh', '12:30pm', '1:45pm')	30	26	0
in person	CMSC106	('MW', '5:00pm', '5:50pm')	48	0	2
in person	CMSC122	('MWF', '11:00am', '11:50am')	125	40	0
in person	CMSC131	('MW', '11:00am', '11:50am')	32	0	0
in person	CMSC131	('MW', '12:00pm', '12:50pm')	32	2	0
in person	CMSC131	('MW', '1:00pm', '1:50pm')	32	0	0
in person	CMSC131	('MW', '2:00pm', '2:50pm')	32	0	0
in person	CMSC131	('MW', '3:00pm', '3:50pm')	32	9	0
in person	CMSC131	('MW', '4:00pm', '4:50pm')	34	19	0
in person	CMSC131	('MW', '5:00pm', '5:50pm')	36	35	0
in person	CMSC131	('MW', '2:00pm', '2:50pm')	32	28	0
in person	CMSC131	('MW', '3:00pm', '3:50pm')	32	27	0
in person	CMSC131	('TuTh', '8:00am', '8:50am')	32	22	0
in person	CMSC131	('TuTh', '9:30am', '10:20am')	25	0	0
in person	CMSC131	('TuTh', '11:00am', '11:50am')	25	0	0
in person	CMSC131	('TuTh', '12:30pm', '1:20pm')	32	0	0
in person	CMSC131	('TuTh', '2:00pm', '2:50pm')	30	1	0
in person	CMSC131	('TuTh', '3:30pm', '4:20pm')	32	0	0
in person	CMSC131	('TuTh', '5:00pm', '5:50pm')	32	23	0
in person	CMSC131	('TuTh', '8:00am', '8:50am')	32	32	0
in person	CMSC131	('TuTh', '9:30am', '10:20am')	32	13	0
in person	CMSC131	('MW', '10:00am', '10:50am')	32	5	0
in person	CMSC131	('MW', '11:00am', '11:50am')	32	18	0
in person	CMSC131	('MW', '12:00pm', '12:50pm')	32	27	0
in person	CMSC131	('MW', '1:00pm', '1:50pm')	32	26	0
in person	CMSC131	('MW', '2:00pm', '2:50pm')	32	23	0
in person	CMSC131	('MW', '3:00pm', '3:50pm')	32	27	0
in person	CMSC131	('MW', '4:00pm', '4:50pm')	32	29	0
in person	CMSC131	('MW', '5:00pm', '5:50pm')	32	27	0
in person	CMSC131	('MW', '10:00am', '10:50am')	32	28	0
in person	CMSC131	('TuTh', '8:00am', '8:50am')	28	22	0
in person	CMSC131	('TuTh', '9:30am', '10:20am')	28	21	0
in person	CMSC131	('TuTh', '11:00am', '11:50am')	28	0	0
in person	CMSC131	('TuTh', '12:30pm', '1:20pm')	28	9	0
in person	CMSC131	('TuTh', '2:00pm', '2:50pm')	28	18	0
in person	CMSC131	('TuTh', '3:30pm', '4:20pm')	28	21	0
in person	CMSC131	('TuTh', '5:00pm', '5:50pm')	28	27	0
in person	CMSC131	('TuTh', '11:00am', '11:50am')	28	19	0
in person	CMSC131	('TuTh', '8:00am', '8:50am')	28	28	0
in person	CMSC131	('TuTh', '9:30am', '10:20am')	28	24	0
in person	CMSC131	('TuTh', '5:00pm', '5:50pm')	20	1	0
in person	CMSC131	('TuTh', '12:30pm', '1:20pm')	20	0	0
in person	CMSC131	('TuTh', '2:00pm', '2:50pm')	20	0	0
in person	CMSC131	('TuTh', '3:30pm', '4:20pm')	20	0	0
in person	CMSC131	('TuTh', '6:00pm', '7:15pm')	100	0	6
in person	CMSC132	('MW', '12:00pm', '12:50pm')	34	8	0
in person	CMSC132	('MW', '8:00am', '8:50am')	34	27	0
in person	CMSC132	('MW', '9:00am', '9:50am')	34	26	0
in person	CMSC132	('MW', '12:00pm', '12:50pm')	34	18	0
in person	CMSC132	('MW', '10:00am', '10:50am')	34	14	0
in person	CMSC132	('MW', '11:00am', '11:50am')	34	1	0
in person	CMSC132	('MW', '9:00am', '9:50am')	34	28	0
in person	CMSC132	('MW', '8:00am', '8:50am')	34	34	0
in person	CMSC132	('MW', '9:00am', '9:50am')	36	0	0
in person	CMSC132	('MW', '12:00pm', '12:50pm')	36	0	0
in person	CMSC132	('MW', '9:00am', '9:50am')	36	7	0
in person	CMSC132	('MW', '8:00am', '8:50am')	36	28	0
in person	CMSC132	('MW', '11:00am', '11:50am')	36	0	0
in person	CMSC132	('MW', '11:00am', '11:50am')	36	0	0
in person	CMSC132	('MW', '10:00am', '10:50am')	36	0	0
in person	CMSC132	('MW', '8:00am', '8:50am')	25	17	0
in person	CMSC132	('MW', '9:00am', '9:50am')	25	0	0
in person	CMSC132	('MW', '10:00am', '10:50am')	25	0	0
in person	CMSC132	('MW', '9:00am', '9:50am')	25	8	0
in person	CMSC133	('F', '2:00pm', '2:50pm')	25	22	0
in person	CMSC133	('F', '2:00pm', '2:50pm')	25	25	0
in person	CMSC216	('MW', '12:00pm', '12:50pm')	36	0	0
in person	CMSC216	('MW', '3:00pm', '3:50pm')	36	0	8
in person	CMSC216	('MW', '9:00am', '9:50am')	36	0	8
in person	CMSC216	('MW', '11:00am', '11:50am')	36	0	0
in person	CMSC216	('MW', '9:00am', '9:50am')	36	0	8
in person	CMSC216	('MW', '2:00pm', '2:50pm')	36	0	11
in person	CMSC216	('MW', '4:00pm', '4:50pm')	36	0	8
in person	CMSC216	('MW', '2:00pm', '2:50pm')	36	0	9
in person	CMSC216	('MW', '3:00pm', '3:50pm')	36	0	2
in person	CMSC216	('MW', '1:00pm', '1:50pm')	36	0	2
in person	CMSC216	('MW', '8:00am', '8:50am')	36	24	0
in person	CMSC216	('MW', '5:00pm', '5:50pm')	36	0	0
in person	CMSC216	('MW', '12:00pm', '12:50pm')	36	0	2
in person	CMSC216	('MW', '4:00pm', '4:50pm')	36	0	0
in person	CMSC216	('MW', '10:00am', '10:50am')	36	0	2
in person	CMSC216	('MW', '5:00pm', '5:50pm')	36	14	0
in person	CMSC216	('MW', '9:00am', '9:50am')	34	29	0
in person	CMSC216	('MW', '11:00am', '11:50am')	34	22	0
in person	CMSC216	('MW', '8:00am', '8:50am')	34	32	0
in person	CMSC216	('MW', '10:00am', '10:50am')	34	29	0
in person	CMSC250	('MW', '4:00pm', '4:50pm')	34	0	5
in person	CMSC250	('MW', '1:00pm', '1:50pm')	34	0	6
in person	CMSC250	('MW', '12:00pm', '12:50pm')	34	0	5
in person	CMSC250	('MW', '10:00am', '10:50am')	34	0	6
in person	CMSC250	('MW', '8:00am', '8:50am')	34	0	5
in person	CMSC250	('MW', '4:00pm', '4:50pm')	34	0	4
in person	CMSC250	('MW', '2:00pm', '2:50pm')	20	0	6
in person	CMSC250	('MW', '2:00pm', '2:50pm')	34	0	6
in person	CMSC250	('MW', '10:00am', '10:50am')	34	0	4
in person	CMSC250	('MW', '11:00am', '11:50am')	34	0	6
in person	CMSC250	('MW', '12:00pm', '12:50pm')	34	0	6
in person	CMSC250	('MW', '8:00am', '8:50am')	32	14	0
in person	CMSC250	('MW', '9:00am', '9:50am')	32	0	2
in person	CMSC250	('MW', '1:00pm', '1:50pm')	34	0	0
in person	CMSC320	('TuTh', '5:00pm', '6:15pm')	240	0	0
in person	CMSC320	('TuTh', '11:00am', '12:15pm')	140	0	21
in person	CMSC330	('F', '12:00pm', '12:50pm')	32	0	0
in person	CMSC330	('F', '1:00pm', '1:50pm')	34	0	0
in person	CMSC330	('F', '2:00pm', '2:50pm')	32	0	0
in person	CMSC330	('F', '3:00pm', '3:50pm')	34	0	0
in person	CMSC330	('F', '10:00am', '10:50am')	32	0	0
in person	CMSC330	('F', '4:00pm', '4:50pm')	34	19	0
in person	CMSC330	('F', '12:00pm', '12:50pm')	32	0	0
in person	CMSC330	('F', '1:00pm', '1:50pm')	34	0	0
in person	CMSC330	('F', '4:00pm', '4:50pm')	32	21	0
in person	CMSC330	('F', '2:00pm', '2:50pm')	32	0	0
in person	CMSC330	('F', '3:00pm', '3:50pm')	32	0	0
in person	CMSC330	('F', '10:00am', '10:50am')	32	0	0
in person	CMSC330	('F', '11:00am', '11:50am')	32	0	0
in person	CMSC330	('F', '2:00pm', '2:50pm')	32	0	0
in person	CMSC330	('F', '3:00pm', '3:50pm')	32	0	0
in person	CMSC330	('F', '4:00pm', '4:50pm')	32	0	0
in person	CMSC330	('F', '11:00am', '11:50am')	32	0	0
in person	CMSC330	('F', '10:00am', '10:50am')	32	0	0
in person	CMSC351	('MWF', '2:00pm', '2:50pm')	260	0	0
in person	CMSC351	('MWF', '4:00pm', '4:50pm')	260	100	0
in person	CMSC351	('MWF', '10:00am', '10:50am')	120	0	0
in person	CMSC388J	('W', '5:00pm', '5:50pm')	38	0	17
